subj_id,group,session,filter,trial,staircase_id,pair_name,level,response,correct,rt,reversal_count
JungJN,1,1,no_filter,31,red-cyan_sc1,red-cyan,0.2,different,1,0.5321,0
JungJN,1,1,no_filter,32,orange-yellow_sc1,orange-yellow,0.65,same,0,0.6328,1
JungJN,1,1,no_filter,33,green-blue_sc0,green-blue,0.5,different,1,0.5575,0
JungJN,1,1,no_filter,34,red-orange_sc1,red-orange,0.35,same,0,0.5944,1
JungJN,1,1,no_filter,35,red-cyan_sc1,red-cyan,0.05,different,1,0.8124,0
JungJN,1,1,no_filter,36,orange-yellow_sc0,orange-yellow,0.65,same,0,0.625,1
JungJN,1,1,no_filter,37,orange-yellow_sc1,orange-yellow,0.62,different,1,0.6308,2
JungJN,1,1,no_filter,38,yellow-green_sc0,yellow-green,0.2,different,1,0.4751,0
JungJN,1,1,no_filter,39,red-cyan_sc0,red-cyan,0.5,different,1,0.4518,0
JungJN,1,1,no_filter,40,yellow-purple_sc0,yellow-purple,0.5,different,1,0.5211,0
JungJN,1,1,no_filter,41,yellow-green_sc1,yellow-green,0.35,different,1,0.4202,0
JungJN,1,1,no_filter,42,red-cyan_sc1,red-cyan,0.0,different,1,0.5567,0
JungJN,1,1,no_filter,43,blue-purple_sc0,blue-purple,0.5,different,1,1.2147,0
JungJN,1,1,no_filter,44,orange-yellow_sc1,orange-yellow,0.59,different,1,0.7135,2
JungJN,1,1,no_filter,45,green-blue_sc1,green-blue,0.0,different,1,0.4957,0
