subj_id,group,session,filter,trial,staircase_id,pair_name,level,response,correct,rt,reversal_count
CDX005,1,1,no_filter,149,green-blue_sc1,green-blue,0.08,same,0,1.2695,7
CDX005,1,1,no_filter,150,yellow-purple_sc1,yellow-purple,0.0,different,1,1.3521,4
CDX005,1,1,no_filter,151,green-blue_sc1,green-blue,0.05,different,1,1.1072,8
CDX005,1,1,no_filter,152,yellow-purple_sc0,yellow-purple,0.03,different,1,0.7829,2
CDX005,1,1,no_filter,153,yellow-green_sc0,yellow-green,0.11,different,1,0.7829,2
CDX005,1,1,no_filter,154,red-orange_sc0,red-orange,0.2,same,0,0.9539,1
CDX005,1,1,no_filter,155,cyan-magenta_sc1,cyan-magenta,0.03,same,0,1.3299,3
CDX005,1,1,no_filter,156,cyan-magenta_sc0,cyan-magenta,0.09,same,0,0.6917,3
CDX005,1,1,no_filter,157,green-blue_sc1,green-blue,0.08,same,0,1.232,9
CDX005,1,1,no_filter,158,yellow-green_sc1,yellow-green,0.14,different,1,0.7623,2
CDX005,1,1,no_filter,159,red-cyan_sc1,red-cyan,0.03,same,0,1.2728,5
CDX005,1,1,no_filter,160,red-orange_sc0,red-orange,0.17,different,1,0.5775,2
CDX005,1,1,no_filter,161,orange-yellow_sc1,orange-yellow,0.32,same,0,0.8772,3
CDX005,1,1,no_filter,162,yellow-purple_sc1,yellow-purple,0.03,same,0,1.3102,5
CDX005,1,1,no_filter,163,yellow-green_sc1,yellow-green,0.11,different,1,0.8125,2
CDX005,1,1,no_filter,164,yellow-green_sc1,yellow-green,0.08,different,1,0.6183,2
CDX005,1,1,no_filter,165,cyan-magenta_sc1,cyan-magenta,0.06,same,0,1.0652,3
